Product,Quantity,Price,Date,Time
Millet,381,82.3,2025/07/18,22:00
Sorghum,77,17.17,2025-12-21,21:31
Wheat,236,36.79,2025/07/15,12:07
Barley,265,18.66,2025/03/16,22:36
Barley,204,84.93,2025/07/20,19:40
Rice,218,81.43,2025-11-23,18:20
Rye,289,63.54,2025-06-13,13:15
Soybean,250,15.34,2025/03/05,13:50
Quinoa,464,12.58,2025-04-19,06:24
Barley,200,61.08,2025-09-06,20:24
Corn,399,46.05,2025-06-18,15:18
Wheat,291,86.77,2025-12-09,02:47
Barley,400,93.8,2025/11/11,12:59
Rye,134,64.11,2025-06-20,16:35
Oats,228,43.31,2025/08/31,16:07
Barley,385,30.88,2025-07-09,00:48
Rye,269,20.27,2025-09-04,13:23
Quinoa,240,82.13,2025-11-18,00:29
Wheat,179,19.0,2025/05/14,07:29
Quinoa,431,89.35,2025-06-12,15:42
Rice,318,62.45,2025/01/19,09:07
Oats,405,21.48,2025-11-14,16:58
Quinoa,332,72.88,2025-08-20,03:08
Quinoa,242,22.47,2025/02/07,16:45
Quinoa,151,62.68,2025-02-28,15:17
Oats,317,30.85,2025-04-21,23:04
Millet,308,98.74,2025-09-17,21:32
Rye,229,48.79,2025-04-18,22:36
Corn,336,77.13,2025/08/16,06:17
Rye,79,15.14,2025-01-04,06:00
Soybean,421,74.27,2025/06/14,12:38
Barley,100,14.82,2025-03-22,09:49
Quinoa,231,79.98,2025/11/19,02:29
Rice,255,56.76,2025/12/03,09:06
Barley,290,77.31,2025/06/16,18:37
Sorghum,145,39.41,2025/10/27,02:55
Wheat,271,69.94,2025-09-15,20:49
Oats,260,62.56,2025-11-16,03:19
Corn,306,40.88,2025/06/16,07:27
Oats,326,36.43,2025-01-11,18:13
Millet,333,61.75,2025/12/28,11:58
Wheat,238,49.56,2025-09-06,14:19
Soybean,354,78.67,2025/06/08,11:49
Rye,255,40.39,2025-05-18,05:55
Quinoa,266,79.84,2025/04/28,04:21
Wheat,389,64.05,2025/05/17,21:14
Barley,165,69.63,2025/06/28,18:54
Millet,262,17.27,2025-04-06,19:41
Soybean,138,43.35,2025/10/07,13:06
Barley,106,15.71,2025/09/12,20:32
Quinoa,155,25.16,2025/04/14,01:35
Rice,112,57.68,2025/01/19,06:18
Quinoa,418,70.52,2025/09/29,01:34
Wheat,288,52.57,2025/08/02,19:05
Millet,181,55.24,2025-08-19,06:21
Quinoa,174,67.54,2025/05/08,03:25
Rye,367,26.3,2025-12-07,18:07
Oats,62,83.76,2025-11-25,13:36
Oats,322,20.73,2025/11/27,10:55
Rice,490,97.71,2025/03/13,23:02
Rye,340,10.83,2025/12/27,16:49
Quinoa,219,49.72,2025/10/05,15:44
Oats,391,84.58,2025-02-13,09:52
Corn,185,32.08,2025-09-29,14:17
Quinoa,396,34.47,2025-05-18,10:03
Millet,362,23.07,2025/08/09,05:06
Wheat,453,74.83,2025/07/23,20:07
Quinoa,116,84.02,2025/07/13,18:12
Wheat,266,56.7,2025-05-01,11:29
Wheat,126,10.78,2025-01-02,14:15
Millet,74,84.95,2025-06-12,09:52
Millet,403,23.85,2025/04/19,02:27
Quinoa,410,66.43,2025/11/28,23:24
Oats,369,39.21,2025/07/08,09:37
Rye,428,14.81,2025-06-06,18:52
Wheat,239,90.31,2025/07/06,11:42
Oats,79,71.81,2025/03/24,00:33
Oats,402,17.21,2025/10/29,01:38
Rye,345,72.59,2025/09/17,12:42
Soybean,273,22.35,2025/10/14,12:58
Sorghum,292,59.98,2025-01-13,22:12
Rice,256,38.36,2025-03-07,16:21
Rye,345,11.32,2025-09-26,22:24
Corn,464,55.15,2025/05/22,10:05
Rye,269,14.39,2025-05-28,04:50
Oats,191,84.51,2025-06-27,22:37
Rice,394,51.7,2025-01-03,06:56
Rice,347,86.45,2025/09/08,12:31
Sorghum,123,27.89,2025-01-22,14:03
Quinoa,499,56.26,2025-03-05,15:03
Millet,498,54.34,2025/12/17,10:35
Rye,131,19.4,2025-09-03,00:28
Barley,52,42.59,2025/09/09,17:43
Corn,484,60.93,2025/09/16,20:38
Oats,329,24.07,2025/07/18,19:17
Barley,490,73.97,2025/12/24,08:33
Rye,346,59.46,2025/07/04,07:38
Rice,76,50.53,2025/02/12,17:54
Quinoa,417,73.83,2025-04-15,15:38
Corn,135,12.98,2025-08-19,16:57
Corn,233,30.69,2025/01/04,20:29
Millet,234,84.25,2025-09-24,12:18
Corn,52,86.47,2025-06-06,01:31
Millet,72,24.76,2025-08-18,10:34
Barley,385,26.25,2025/12/29,23:38
Rice,60,95.71,2025/03/16,10:09
Rye,70,81.82,2025-01-21,07:19
Corn,140,40.81,2025-06-07,23:46
Corn,256,26.04,2025-01-03,04:53
Quinoa,483,28.24,2025-05-07,10:19
Quinoa,284,31.14,2025-02-18,11:38
Corn,239,91.51,2025/05/19,01:26
Quinoa,289,72.68,2025/08/10,03:56
Quinoa,455,40.96,2025/04/21,15:59
Corn,454,22.24,2025-06-18,16:41
Millet,335,41.01,2025-02-19,03:21
Oats,59,31.79,2025/04/30,15:05
Rye,167,43.54,2025/07/26,23:23
Millet,226,76.71,2025/03/02,19:20
Millet,444,50.78,2025-02-17,19:04
Quinoa,294,94.33,2025-12-31,19:39
Barley,298,26.48,2025/05/22,22:36
Oats,475,28.6,2025/07/03,06:22
Oats,338,83.32,2025/12/05,00:12
Corn,150,98.09,2025/12/02,17:03
Soybean,352,40.17,2025-08-08,22:50
Quinoa,363,93.45,2025-11-03,08:12
Quinoa,134,38.06,2025/08/25,13:38
Quinoa,224,31.02,2025/06/16,02:40
Sorghum,297,93.26,2025/03/11,16:35
Rice,498,58.51,2025-01-11,21:18
Rye,498,49.11,2025-01-22,00:16
Sorghum,122,74.65,2025/02/19,05:16
Corn,416,85.32,2025-07-04,20:32
Corn,67,10.47,2025/07/24,10:59
Soybean,94,63.2,2025/04/12,03:18
Quinoa,456,35.54,2025/01/26,08:31
Oats,235,43.19,2025-10-03,21:29
Corn,182,73.4,2025-09-24,05:38
Barley,205,24.82,2025-10-11,18:57
Corn,177,47.32,2025/12/26,18:04
Oats,54,47.19,2025/06/23,10:59
Rice,494,92.79,2025-03-14,21:21
Rye,141,35.01,2025/01/19,12:45
Soybean,325,95.15,2025-07-19,04:42
Barley,439,63.92,2025/07/09,14:41
Oats,329,24.26,2025-08-01,03:45
Corn,306,53.67,2025-03-03,04:29
Rice,83,50.8,2025-01-03,23:33
Corn,269,14.03,2025-01-21,17:05
Oats,230,61.44,2025/03/07,03:29
Quinoa,65,86.98,2025/08/09,06:57
Wheat,142,40.02,2025-07-21,17:33
Corn,160,88.75,2025/03/15,19:12
Sorghum,258,90.27,2025/06/04,18:09
Oats,394,99.29,2025/06/16,01:45
Millet,104,57.27,2025/07/23,15:52
Soybean,473,89.74,2025/12/01,19:25
Rice,333,85.11,2025/10/12,07:44
Oats,64,74.72,2025-04-27,14:48
Soybean,479,26.19,2025/04/05,07:08
Wheat,462,49.65,2025/03/04,11:45
Oats,368,74.72,2025/11/11,01:21
Soybean,51,67.9,2025/09/24,09:46
Rye,429,71.07,2025/09/05,07:54
Soybean,64,41.1,2025/11/12,09:37
Barley,91,32.58,2025-11-25,12:37
Corn,448,53.35,2025-12-12,08:02
Quinoa,95,76.15,2025/07/01,01:27
Quinoa,350,33.89,2025-06-25,02:44
Barley,291,74.48,2025/03/01,09:11
Millet,202,75.54,2025/03/13,02:01
Barley,65,93.95,2025-03-24,08:07
Barley,216,19.88,2025/10/04,07:37
Oats,136,85.46,2025-08-17,04:26
Rye,111,29.18,2025-08-16,00:17
Millet,335,56.48,2025-03-12,02:18
Quinoa,410,87.73,2025-12-10,08:05
Rye,271,57.11,2025-02-03,18:03
Barley,344,69.64,2025/02/01,07:20
Wheat,132,66.43,2025-07-30,22:12
Millet,485,45.2,2025/12/01,06:13
Oats,451,77.08,2025-10-09,05:30
Millet,230,22.22,2025-08-02,04:26
Rye,131,13.67,2025/12/10,00:58
Quinoa,100,75.25,2025-11-16,22:36
Millet,410,96.34,2025-06-29,10:09
Rye,117,32.1,2025-05-09,19:32
Soybean,294,96.82,2025-08-29,05:50
Sorghum,139,78.96,2025-02-13,02:55
Millet,407,22.88,2025-11-03,08:22
Rice,242,36.76,2025/04/19,05:19
Barley,360,99.13,2025-10-14,16:32
Quinoa,241,45.63,2025-12-27,12:19
Rye,202,83.16,2025-03-07,02:20
Corn,433,68.7,2025/10/30,04:13
Wheat,377,14.24,2025-09-15,11:40
Millet,406,16.1,2025-12-19,04:30
Soybean,237,20.63,2025/08/23,16:49
Wheat,54,58.3,2025/03/18,09:45
Barley,499,11.32,2025-06-03,00:33
Oats,101,13.01,2025-03-16,23:28
Corn,499,51.3,2025/05/21,19:38
Rice,430,44.09,2025-01-10,12:52
Corn,463,53.71,2025-05-17,23:12
Wheat,401,17.37,2025-07-05,02:02
Wheat,144,87.27,2025/12/03,00:57
Millet,191,75.54,2025/07/26,05:22
Wheat,77,54.67,2025/05/14,07:48
Quinoa,174,63.65,2025/12/07,22:40
Quinoa,273,94.4,2025-12-07,18:07
Quinoa,420,70.59,2025/12/21,00:39
Wheat,64,32.23,2025/04/23,06:38
Quinoa,323,87.5,2025-11-26,01:28
Wheat,322,16.08,2025-05-21,00:25
Wheat,128,18.24,2025/09/29,04:45
Rye,243,49.98,2025-11-06,01:45
Sorghum,272,61.86,2025-08-17,09:51
Corn,479,66.33,2025/09/16,14:25
Wheat,168,24.74,2025/11/14,03:37
Quinoa,448,21.35,2025-05-06,19:26
Soybean,301,88.1,2025-04-23,09:59
Millet,309,40.73,2025-11-08,19:14
Soybean,187,13.96,2025-08-03,13:23
Oats,104,19.83,2025/11/10,21:26
Rice,112,70.44,2025-12-17,16:11
Oats,213,52.68,2025/01/26,07:48
Millet,235,81.46,2025-08-23,11:07
Oats,50,68.27,2025-05-29,21:09
Rye,162,16.93,2025/12/11,15:06
Oats,354,60.17,2025/03/20,18:08
Rice,293,91.68,2025/08/26,02:50
Rice,171,47.53,2025/01/02,10:39
Millet,401,67.67,2025-10-19,00:33
Rye,370,87.51,2025/08/31,07:21
Quinoa,242,52.69,2025/08/18,03:57
Barley,176,76.3,2025-12-05,03:08
Rye,382,28.56,2025/07/22,19:41
Wheat,278,39.1,2025/08/06,00:10
Soybean,77,57.86,2025-12-05,05:10
Barley,441,99.51,2025-09-09,17:37
Soybean,302,68.3,2025-08-05,18:32
Soybean,439,63.82,2025/12/20,05:46
Rice,292,50.43,2025-08-18,21:37
Soybean,149,50.89,2025-05-11,21:17
Corn,341,53.78,2025-12-03,05:29
Barley,99,42.02,2025-06-06,12:40
Rice,123,72.82,2025/08/02,18:59
Millet,340,66.67,2025/07/09,00:58
Oats,239,85.4,2025/06/30,03:28
Quinoa,277,61.32,2025/11/01,08:44
Wheat,218,87.07,2025/02/03,23:10
Sorghum,59,51.53,2025-07-21,09:51
Wheat,355,55.85,2025/08/15,12:39
Rye,98,73.3,2025-04-22,13:44
Rice,433,94.19,2025/06/22,18:52
Barley,77,61.45,2025-04-05,05:35
Sorghum,308,71.03,2025-03-23,03:37
Millet,132,46.01,2025-09-18,11:50
Soybean,401,42.47,2025/04/11,12:10
Corn,496,68.4,2025/07/09,03:28
Soybean,231,63.81,2025-04-02,06:18
Millet,107,86.99,2025-12-06,08:13
Barley,233,15.69,2025/04/03,06:02
Sorghum,160,75.11,2025/09/15,21:14
Wheat,203,10.22,2025-08-04,05:52
Rye,140,26.24,2025-09-11,07:38
Soybean,454,25.21,2025/01/04,04:43
Millet,477,13.08,2025-06-09,12:49
Rye,205,92.72,2025-12-13,23:33
Oats,416,87.14,2025/02/21,01:56
Corn,139,56.27,2025-04-23,01:27
Rye,188,18.14,2025-04-01,22:34
Wheat,56,77.95,2025-07-07,22:24
Rye,190,37.83,2025-07-26,20:55
Soybean,238,78.69,2025-12-02,16:55
Wheat,60,81.64,2025/11/22,06:42
Quinoa,86,96.0,2025-04-01,15:58
Soybean,318,82.37,2025-03-03,02:13
Barley,498,31.27,2025/04/19,10:38
Sorghum,217,93.78,2025/12/02,08:02
Rye,407,35.5,2025-04-15,22:37
Rye,366,19.98,2025/05/03,22:53
Rye,266,91.33,2025-08-17,07:19
Wheat,131,38.38,2025-08-06,06:11
Rye,469,18.26,2025-04-25,12:22
Corn,70,65.11,2025/07/04,01:12
Oats,153,16.95,2025-09-15,07:57
Corn,89,85.68,2025/10/02,13:28
Rice,87,98.7,2025-07-20,06:33
Wheat,472,39.5,2025/01/18,13:35
Oats,233,64.83,2025/01/03,09:29
Oats,335,25.11,2025/09/22,03:46
Rice,376,77.58,2025-06-28,04:47
Rice,443,76.96,2025/12/02,15:31
Barley,443,47.27,2025-05-22,04:03
Corn,142,25.07,2025-09-19,10:10
Sorghum,307,18.1,2025-03-15,09:11
Quinoa,111,24.37,2025-07-30,17:41
Barley,342,30.54,2025-03-22,14:10
Rice,418,57.79,2025-06-10,19:53
Barley,440,43.94,2025-04-30,20:06
Oats,178,67.19,2025-11-30,10:53
Oats,139,70.15,2025/01/30,08:20
Quinoa,242,50.52,2025/08/20,02:01
Oats,295,75.97,2025-06-07,16:27
Rye,424,80.99,2025-08-19,00:57
Wheat,479,72.73,2025/06/28,09:35
Soybean,408,20.92,2025/04/26,09:07
Soybean,383,89.75,2025-03-07,17:20
Quinoa,218,19.22,2025-02-09,02:09
Oats,60,10.32,2025-11-26,10:55
Wheat,394,97.75,2025/08/26,04:04
Quinoa,212,62.67,2025-04-21,13:23
Soybean,141,65.99,2025-10-02,08:28
Quinoa,250,31.82,2025/03/27,22:05
Soybean,484,93.44,2025/08/09,15:39
Quinoa,380,65.91,2025-07-26,09:42
Oats,391,60.54,2025-04-20,11:51
Wheat,315,41.56,2025/07/22,00:52
Barley,192,90.29,2025/08/27,09:22
Soybean,497,84.79,2025-12-21,22:49
Wheat,137,60.94,2025-06-27,00:40
Millet,410,13.15,2025/08/24,04:44
Quinoa,436,57.23,2025-09-19,22:35
Sorghum,357,21.09,2025-06-28,22:19
Rye,210,38.45,2025/05/15,09:34
Rice,345,37.31,2025-06-02,01:16
Soybean,226,27.67,2025/01/11,04:20
Millet,340,71.46,2025/09/15,21:41
Sorghum,174,85.52,2025-11-27,03:11
Corn,93,30.79,2025/04/01,23:59
Millet,83,52.54,2025/09/29,06:56
Millet,375,16.81,2025/11/01,07:49
Soybean,331,82.87,2025/03/07,04:48
Quinoa,97,93.51,2025/05/08,01:10
Soybean,216,51.18,2025-05-05,19:46
Barley,240,90.95,2025/11/09,14:20
Oats,349,25.83,2025-07-07,00:51
Soybean,139,23.52,2025/12/06,08:01
Millet,389,57.3,2025-01-30,09:51
Rice,383,81.58,2025-04-28,21:29
Soybean,363,28.15,2025/12/28,17:36
Rice,205,48.34,2025-08-30,04:39
Oats,281,47.31,2025-08-23,09:44
Oats,213,19.96,2025-04-14,20:03
Quinoa,81,78.39,2025-01-27,11:35
Millet,455,10.08,2025-03-08,09:03
Corn,474,26.29,2025-05-05,08:26
Quinoa,250,41.31,2025/10/05,12:05
Rye,83,21.17,2025/05/04,09:16
Millet,50,22.92,2025-04-25,00:19
Millet,100,23.12,2025/02/07,23:24
Barley,492,72.87,2025/10/15,07:26
Millet,469,70.5,2025-05-30,00:02
Sorghum,196,63.91,2025/01/18,21:12
Sorghum,129,46.64,2025/07/30,02:39
Wheat,417,10.81,2025/04/07,19:16
Sorghum,386,92.41,2025/01/28,03:39
Corn,453,66.21,2025/05/09,17:36
Wheat,193,16.62,2025-03-16,13:07
Barley,354,54.97,2025-01-09,16:17
Wheat,167,98.17,2025/03/23,03:05
Rice,78,51.56,2025/12/19,22:20
Oats,201,70.95,2025-03-30,11:04
Rice,167,87.0,2025/11/24,15:14
Corn,396,37.93,2025-04-19,09:16
Barley,307,15.84,2025/07/15,10:31
Oats,75,55.8,2025-12-20,17:49
Oats,158,19.9,2025/09/22,10:04
Oats,148,48.22,2025-04-22,03:57
Rye,302,51.99,2025/08/07,18:24
Wheat,320,38.99,2025/11/25,06:02
Quinoa,398,38.19,2025-12-28,05:50
Sorghum,401,50.26,2025-04-25,07:06
Barley,420,44.11,2025-12-09,02:39
Quinoa,450,87.94,2025-09-09,23:18
Rice,393,61.57,2025-02-02,09:08
Wheat,110,13.64,2025-12-09,05:16
Oats,356,33.2,2025-08-29,03:59
Sorghum,433,87.16,2025/07/05,22:20
Sorghum,275,15.71,2025/04/16,17:20
Sorghum,415,45.39,2025-10-11,10:37
Corn,198,55.29,2025-05-28,06:46
Millet,120,27.68,2025-03-15,01:12
Rice,336,76.22,2025/11/29,10:20
Oats,255,65.19,2025/05/13,00:14
Soybean,329,39.05,2025-09-29,21:30
Quinoa,359,55.42,2025-02-27,11:27
Millet,170,39.46,2025-09-10,19:30
Sorghum,78,74.22,2025-08-29,21:38
Rye,217,46.17,2025-06-15,22:33
Millet,63,65.19,2025-05-19,03:52
Barley,367,45.84,2025-04-21,08:40
Barley,227,96.14,2025/03/10,13:15
Rye,70,83.26,2025/03/24,22:44
Corn,149,87.93,2025/09/30,01:47
Rice,289,43.98,2025-03-06,21:31
Sorghum,295,92.24,2025-07-06,21:53
Wheat,292,72.4,2025-04-17,21:22
Wheat,400,67.34,2025/01/11,07:45
Quinoa,102,66.02,2025-04-02,17:49
Rice,496,61.19,2025/01/05,07:27
Wheat,369,54.87,2025-03-24,16:26
Millet,350,78.64,2025-07-20,21:01
Barley,424,26.62,2025-05-11,02:12
Rice,232,63.47,2025-06-02,00:36
Rye,180,34.24,2025-10-18,20:34
Quinoa,314,77.39,2025-06-26,02:23
Quinoa,423,72.6,2025-02-01,11:17
Corn,455,68.67,2025-09-10,08:03
Rice,323,42.64,2025-11-27,20:50
Corn,368,77.37,2025-04-05,01:29
Sorghum,429,81.16,2025-01-23,17:20
Rice,422,43.04,2025-10-19,03:36
Barley,382,76.96,2025-02-14,22:01
Wheat,426,90.81,2025-09-06,18:43
Sorghum,437,70.2,2025/03/16,18:48
Wheat,101,42.57,2025/02/02,14:32
Quinoa,420,70.7,2025/11/30,00:51
Millet,106,67.36,2025/09/26,00:02
Rye,57,10.49,2025-08-12,05:32
Wheat,93,92.63,2025-07-10,10:09
Millet,312,52.82,2025/02/06,21:31
Rice,454,34.04,2025-09-12,08:00
Barley,496,19.21,2025-08-04,10:04
Barley,294,77.23,2025-07-07,23:26
Soybean,143,16.53,2025/12/15,17:14
Quinoa,57,19.67,2025-07-19,04:35
Sorghum,476,74.22,2025/03/15,15:58
Millet,156,50.4,2025/11/25,10:12
Oats,349,37.26,2025-10-28,06:26
Sorghum,402,51.97,2025-06-19,07:16
Wheat,424,57.66,2025-12-06,02:47
Rice,370,11.33,2025/12/08,06:33
Sorghum,301,74.31,2025-06-15,09:25
Rye,407,32.48,2025-11-29,10:32
Quinoa,388,17.77,2025/11/29,13:48
Sorghum,305,45.27,2025-06-28,15:51
Soybean,270,82.24,2025/10/22,18:50
Soybean,59,12.73,2025-10-10,18:25
Barley,246,92.53,2025/05/28,07:54
Rye,283,13.85,2025-09-11,12:45
Barley,487,38.02,2025-03-27,20:03
Soybean,95,57.38,2025-10-13,21:34
Quinoa,467,14.89,2025-08-22,05:23
Quinoa,389,88.54,2025-03-16,02:52
Corn,480,38.27,2025/08/12,05:09
Wheat,310,71.74,2025-04-06,04:39
Sorghum,183,57.63,2025-08-27,06:11
Soybean,104,74.69,2025/11/22,04:07
Sorghum,51,58.66,2025-10-29,16:10
Quinoa,386,90.39,2025/05/01,06:02
Sorghum,381,78.62,2025/04/04,18:59
Rice,155,38.56,2025-02-03,19:40
Barley,69,43.04,2025-07-18,13:03
Millet,206,60.69,2025/01/20,06:03
Corn,445,41.78,2025/09/16,15:22
Rye,364,99.27,2025-05-26,18:10
Rice,302,67.87,2025/03/05,05:10
Barley,483,32.25,2025/10/31,16:40
Soybean,206,78.72,2025/06/10,13:46
Millet,184,68.22,2025-09-23,14:40
Barley,108,81.42,2025/01/06,09:14
Quinoa,205,34.08,2025-05-07,08:39
Sorghum,462,78.9,2025/02/21,19:09
Soybean,429,40.17,2025-02-06,04:05
Quinoa,410,94.03,2025-03-14,21:58
Quinoa,94,69.03,2025/07/18,04:58
Sorghum,124,57.87,2025-07-28,14:47
Corn,296,52.67,2025-02-25,23:14
Wheat,290,64.35,2025-01-13,22:28
Rye,196,15.8,2025-02-18,21:37
Rye,459,39.28,2025/02/25,01:02
Sorghum,210,95.47,2025/04/24,02:25
Barley,257,51.15,2025/11/12,20:13
Barley,378,70.0,2025/07/10,10:08
Barley,185,83.99,2025-12-09,08:26
Oats,366,16.21,2025-07-06,14:14
Rye,460,27.66,2025-02-26,06:12
Sorghum,264,32.33,2025/12/24,21:44
Millet,364,33.95,2025-10-26,18:52
Millet,292,10.53,2025/06/14,12:50
Sorghum,142,13.62,2025-01-11,10:51
Soybean,458,84.88,2025-12-27,21:02
Quinoa,194,12.76,2025-10-25,18:38
Quinoa,372,76.4,2025-03-21,06:06
Soybean,86,63.77,2025-12-24,16:25
Millet,321,51.36,2025-07-30,08:25
Rye,235,29.03,2025-03-16,08:50
Sorghum,212,94.92,2025/10/20,20:52
Rye,63,11.48,2025-01-07,14:33
Rye,437,52.22,2025/08/17,01:49
Wheat,396,52.64,2025-01-05,13:24
Barley,127,84.98,2025/05/09,05:10
Barley,452,61.8,2025/07/01,02:21
Soybean,258,63.63,2025-05-01,17:18
Rice,248,98.8,2025-08-31,09:15
Barley,130,10.55,2025/09/25,08:39
Quinoa,247,91.42,2025/04/24,19:05
Rye,415,79.88,2025-03-28,06:38
Sorghum,405,56.24,2025-06-19,18:41
Rice,309,20.38,2025/07/07,06:10
Oats,275,82.57,2025/04/18,13:24
Rice,459,78.6,2025/08/09,08:51
Barley,159,72.35,2025-08-11,01:45
Wheat,95,86.74,2025/02/26,11:38
Wheat,304,46.37,2025-09-02,01:48
Sorghum,121,50.68,2025/06/11,12:06
Quinoa,256,14.86,2025-04-25,02:28
Millet,429,18.11,2025-06-06,15:33
Rice,217,10.31,2025-10-19,01:57
Soybean,94,15.62,2025/09/18,03:48
Barley,231,42.15,2025-06-11,04:35
Quinoa,448,57.93,2025-06-15,22:53
Soybean,413,50.49,2025-02-16,17:56
Barley,116,59.8,2025/03/16,16:07
Quinoa,101,23.25,2025-11-01,02:30
Barley,368,15.74,2025/09/11,19:40
Soybean,454,92.18,2025/09/16,06:21
Barley,230,75.54,2025/11/03,20:24
Corn,306,37.54,2025-01-22,20:12
Rye,382,55.45,2025-12-13,12:45
Rice,184,40.24,2025/01/27,15:22
Rice,126,85.85,2025/02/01,12:38
Soybean,410,84.35,2025/11/25,17:51
Wheat,75,36.55,2025-09-25,21:03
Rice,461,66.48,2025-07-22,10:04
Barley,474,63.16,2025/11/14,22:54
Barley,227,63.91,2025/02/09,11:26
Barley,341,13.98,2025/09/18,22:24
Oats,309,91.6,2025/11/20,05:01
Wheat,407,79.1,2025-05-22,02:25
Millet,315,40.07,2025/05/14,12:15
Wheat,157,61.81,2025/06/28,20:10
Millet,86,46.95,2025/10/28,04:12
Corn,307,35.74,2025/01/25,23:19
Wheat,409,17.53,2025/05/10,08:54
Rice,133,25.23,2025/11/28,18:10
Soybean,375,33.98,2025/10/10,14:45
Corn,355,59.76,2025/05/09,00:42
Millet,443,90.85,2025/05/07,20:19
Millet,305,98.89,2025/03/05,05:20
Rye,159,35.09,2025-06-15,07:31
Barley,409,18.58,2025-06-26,00:25
Quinoa,71,25.11,2025-07-23,00:21
Quinoa,373,94.71,2025-07-29,02:33
Millet,442,59.88,2025-09-07,06:35
Soybean,159,57.33,2025-08-02,03:19
Oats,143,10.37,2025/03/09,03:23
Oats,109,19.96,2025/12/15,09:40
Corn,107,56.45,2025-04-15,03:58
Quinoa,219,95.52,2025/02/05,05:51
Rice,83,27.09,2025/02/27,03:09
Barley,287,18.14,2025-01-11,10:40
Barley,213,99.44,2025/12/13,11:38
Soybean,428,48.38,2025/11/13,15:34
Soybean,432,83.36,2025-12-06,12:18
Barley,344,49.85,2025/11/28,19:35
Rice,248,86.92,2025/02/13,02:54
Rice,250,24.24,2025-03-30,19:37
Wheat,192,66.23,2025/03/11,04:55
Rice,326,35.99,2025/04/14,05:35
Wheat,271,23.61,2025-12-17,15:09
Rye,352,92.88,2025/09/08,08:50
Sorghum,478,46.32,2025/03/09,11:29
Rice,193,35.26,2025-10-07,22:37
Sorghum,100,34.66,2025-07-06,11:19
Millet,213,17.95,2025-08-10,00:39
Barley,127,31.62,2025-10-07,21:21
Quinoa,67,44.83,2025/09/27,14:58
Rye,270,57.81,2025-09-15,11:07
Rye,144,35.94,2025/08/06,11:39
Rice,137,19.61,2025-12-08,16:28
Corn,450,62.47,2025/06/20,05:58
Barley,182,38.97,2025/09/21,03:52
Corn,61,22.05,2025/08/31,22:05
Wheat,297,25.21,2025/03/23,01:52
Wheat,421,67.79,2025/09/19,19:02
Millet,168,30.54,2025-08-06,21:40
Wheat,453,46.82,2025-02-19,12:45
Oats,454,79.06,2025-05-20,09:59
Rice,455,11.5,2025-06-18,01:29
Millet,63,70.31,2025/05/26,21:47
Millet,285,71.93,2025/12/15,18:17
Sorghum,155,93.9,2025-08-09,22:20
Soybean,347,42.24,2025-04-27,22:23
Rice,97,33.74,2025/12/04,15:38
Rice,308,80.77,2025-10-25,15:02
Oats,207,17.36,2025-10-12,20:24
Barley,267,18.54,2025/02/21,22:50
Corn,80,36.89,2025-08-03,09:23
Barley,51,38.53,2025/10/21,23:35
Millet,334,30.89,2025-08-11,16:16
Corn,179,63.24,2025-03-10,20:00
Rice,423,90.24,2025-06-03,21:37
Rice,317,80.94,2025/08/13,17:23
Millet,181,65.14,2025-05-28,19:55
Oats,333,72.4,2025/05/10,21:08
Rice,228,24.36,2025-08-25,16:05
Wheat,292,99.89,2025/09/12,06:15
Rice,95,23.12,2025/01/25,09:09
Soybean,236,51.24,2025/09/24,08:49
Soybean,373,59.92,2025-03-28,14:10
Oats,118,69.85,2025/06/27,00:08
Barley,272,27.26,2025/05/28,12:51
Corn,190,90.95,2025/04/08,00:54
Quinoa,449,27.98,2025/02/22,09:43
Barley,415,64.05,2025/10/03,17:58
Barley,480,43.39,2025-11-30,19:46
Barley,82,60.87,2025-05-13,09:23
Millet,311,37.07,2025-06-20,16:48
Corn,110,17.84,2025/04/18,08:58
Corn,217,96.51,2025/11/05,00:27
Oats,455,91.98,2025/03/08,14:22
Corn,188,56.41,2025-04-06,20:51
Wheat,348,15.69,2025-08-01,18:23
Rye,116,96.95,2025/12/05,22:03
Barley,168,49.71,2025-04-23,11:52
Soybean,335,55.18,2025/11/23,00:14
Sorghum,195,12.03,2025-06-28,19:17
Rice,441,43.02,2025-07-11,02:10
Wheat,400,68.24,2025/03/07,22:25
Sorghum,314,77.08,2025-02-09,02:29
Barley,84,68.2,2025-08-12,11:17
Millet,175,35.76,2025/01/15,11:46
Rice,109,46.01,2025-12-26,22:27
Oats,173,90.06,2025-06-03,10:51
Rice,483,16.51,2025-09-01,06:43
Rice,94,46.41,2025/05/12,23:34
Barley,273,14.32,2025/07/25,02:13
Rye,238,40.84,2025/10/09,00:02
Corn,171,68.44,2025-12-12,07:54
Corn,273,10.96,2025/04/21,19:56
Corn,99,71.04,2025-05-24,17:27
Sorghum,123,82.4,2025/06/07,16:53
Oats,457,69.39,2025/09/01,11:27
Soybean,142,30.22,2025-06-21,03:53
Soybean,180,55.16,2025/03/21,04:26
Oats,450,38.36,2025-03-28,07:25
Soybean,169,34.51,2025-12-04,14:11
Wheat,169,67.09,2025/06/30,10:53
Wheat,180,78.85,2025-01-23,15:42
Barley,349,49.41,2025-12-09,07:09
Quinoa,448,44.84,2025/01/14,05:03
Rye,432,66.7,2025-07-13,01:02
Wheat,244,77.94,2025/07/29,09:29
